alarm_description,Severity,Alarm ID,Alarm Source,Location Info,Other Information,Last Occurred (ST),Acknowledged On (ST),Fiber/Cable Name,Cleared By,Acknowledged By,Clearance Status,Acknowledgement Status,Alarm Serial Number
2,1,12956,11,410,49,2025-05-09 04:00:00,2025-05-09 10:00:00,21,4,1,0,0,27870866
2,1,13552,58,527,165,2025-05-04 00:00:00,2025-05-04 01:00:00,0,4,1,0,0,26971718
2,0,32,0,27,204,2025-05-13 14:00:00,2025-05-13 15:00:00,108,1,2,0,0,26515428
0,0,63604,58,268,244,2025-05-04 12:00:00,2025-05-04 18:00:00,63,4,1,0,0,27871778
1,0,12545,18,375,201,2025-05-12 19:00:00,2025-05-13 01:00:00,13,3,2,0,0,25750068
1,3,1,16,772,230,2025-05-13 13:00:00,2025-05-13 17:00:00,13,4,1,0,0,26779442
0,1,13552,52,94,55,2025-05-06 11:00:00,2025-05-06 14:00:00,109,1,1,0,0,27346909
2,0,199,8,1041,104,2025-05-05 23:00:00,2025-05-06 08:00:00,15,3,3,0,0,27742969
0,2,12580,30,963,258,2025-05-09 23:00:00,2025-05-10 05:00:00,12,3,2,0,0,25446479
0,1,13933,54,672,233,2025-05-06 15:00:00,2025-05-06 16:00:00,63,3,3,0,0,25447149
0,2,12956,21,379,143,2025-05-05 19:00:00,2025-05-05 22:00:00,12,4,1,0,0,26127228
2,3,12545,49,785,106,2025-05-03 12:00:00,2025-05-03 13:00:00,13,1,2,0,0,27849631
0,0,13203,53,869,106,2025-05-01 16:00:00,2025-05-01 19:00:00,21,1,3,0,0,26522155
2,2,12587,3,410,204,2025-05-02 09:00:00,2025-05-02 11:00:00,107,4,1,0,0,27723618
0,3,25,27,686,208,2025-05-01 19:00:00,2025-05-02 00:00:00,12,1,3,0,0,27819523
1,0,327,13,176,206,2025-05-09 15:00:00,2025-05-09 18:00:00,0,3,1,0,0,25587969
0,2,12308,24,381,166,2025-05-07 17:00:00,2025-05-08 00:00:00,107,3,1,0,0,27516856
0,2,12308,54,1030,1,2025-05-13 10:00:00,2025-05-13 18:00:00,108,1,2,0,0,26767616
1,3,13417,20,1040,205,2025-05-01 09:00:00,2025-05-01 16:00:00,107,1,2,0,0,26481748
2,0,2,14,1052,232,2025-05-04 21:00:00,2025-05-04 23:00:00,0,4,2,0,0,27882228
2,0,114,23,302,66,2025-05-18 05:00:00,2025-05-18 12:00:00,15,4,1,0,0,26251607
0,2,13203,60,511,167,2025-05-16 10:00:00,2025-05-16 13:00:00,63,4,3,0,0,27891661
1,2,1,45,62,221,2025-05-18 00:00:00,2025-05-18 07:00:00,12,4,2,0,0,27127339
2,2,235,5,1075,163,2025-05-16 22:00:00,2025-05-16 23:00:00,21,4,2,0,0,26716448
0,0,12301,62,159,165,2025-05-16 05:00:00,2025-05-16 07:00:00,15,4,2,0,0,25799090
1,3,14102,9,943,163,2025-05-05 10:00:00,2025-05-05 11:00:00,0,3,2,0,0,25878862
2,3,1,54,903,54,2025-05-05 08:00:00,2025-05-05 17:00:00,15,1,1,0,0,25432492
2,0,13142,29,477,106,2025-05-03 22:00:00,2025-05-04 00:00:00,12,4,3,0,0,26641271
1,1,235,52,792,198,2025-05-18 22:00:00,2025-05-19 00:00:00,15,3,1,0,0,27045281
1,3,2,50,965,189,2025-05-04 11:00:00,2025-05-04 17:00:00,108,1,1,0,0,26940914
1,2,13142,21,162,143,2025-05-09 16:00:00,2025-05-09 23:00:00,109,1,1,0,0,27282748
1,1,12307,20,1014,238,2025-05-11 18:00:00,2025-05-11 20:00:00,12,1,2,0,0,26831915
0,1,1,2,578,206,2025-05-10 22:00:00,2025-05-11 02:00:00,63,4,3,0,0,26841974
1,3,12956,50,850,142,2025-05-13 13:00:00,2025-05-13 16:00:00,107,4,1,0,0,25928752
2,1,12580,44,902,204,2025-05-10 15:00:00,2025-05-10 20:00:00,12,4,1,0,0,25756772
2,1,13933,3,803,111,2025-05-18 11:00:00,2025-05-18 20:00:00,0,1,1,0,0,26395082
0,3,13987,62,971,207,2025-05-12 17:00:00,2025-05-12 19:00:00,15,1,2,0,0,27264067
2,3,236,62,699,181,2025-05-17 09:00:00,2025-05-17 14:00:00,12,3,2,0,0,26462299
2,1,2,3,727,61,2025-05-18 09:00:00,2025-05-18 17:00:00,15,3,1,0,0,27964308
1,2,12307,15,136,219,2025-05-09 13:00:00,2025-05-09 19:00:00,21,3,2,0,0,26876890
2,0,13417,12,364,134,2025-05-11 23:00:00,2025-05-12 03:00:00,63,3,3,0,0,27547326
0,1,12307,33,762,55,2025-05-13 22:00:00,2025-05-14 06:00:00,13,1,2,0,0,27871515
1,1,114,11,250,257,2025-05-15 10:00:00,2025-05-15 13:00:00,12,4,1,0,0,27895260
1,2,13552,55,471,202,2025-05-17 09:00:00,2025-05-17 13:00:00,0,4,3,0,0,25941649
0,1,13933,60,789,167,2025-05-08 16:00:00,2025-05-09 01:00:00,109,4,2,0,0,26563469
1,1,12308,37,545,161,2025-05-05 17:00:00,2025-05-05 22:00:00,63,4,1,0,0,25750491
1,0,13056,34,1035,207,2025-05-04 06:00:00,2025-05-04 12:00:00,13,3,3,0,0,27387654
0,0,12580,63,65,125,2025-05-15 20:00:00,2025-05-15 22:00:00,21,1,3,0,0,26204044
1,0,327,62,969,167,2025-05-15 05:00:00,2025-05-15 14:00:00,109,4,3,0,0,25643676
0,3,235,52,901,229,2025-05-13 12:00:00,2025-05-13 20:00:00,107,1,2,0,0,27919322
0,3,12544,43,843,65,2025-05-03 01:00:00,2025-05-03 08:00:00,15,3,3,0,0,27276781
2,0,4,7,381,183,2025-05-14 07:00:00,2025-05-14 16:00:00,109,3,2,0,0,27102999
2,0,1,18,782,208,2025-05-04 22:00:00,2025-05-05 03:00:00,15,4,1,0,0,25422695
1,3,13933,58,65,62,2025-05-11 17:00:00,2025-05-11 22:00:00,13,4,2,0,0,26036094
1,2,1,19,27,258,2025-05-18 20:00:00,2025-05-19 05:00:00,21,3,2,0,0,27943620
0,1,13142,4,1060,205,2025-05-15 14:00:00,2025-05-15 19:00:00,13,3,1,0,0,25732685
1,1,14152,40,578,196,2025-05-03 13:00:00,2025-05-03 22:00:00,21,1,2,0,0,27004776
0,0,4,25,467,65,2025-05-06 21:00:00,2025-05-06 22:00:00,21,3,2,0,0,27914167
0,2,12301,62,551,117,2025-05-14 17:00:00,2025-05-15 01:00:00,108,1,1,0,0,26857916
1,3,12305,20,34,60,2025-05-10 05:00:00,2025-05-10 08:00:00,108,3,3,0,0,27787442
0,0,12307,54,1014,142,2025-05-15 19:00:00,2025-05-16 03:00:00,63,1,1,0,0,27674455
2,2,63604,66,89,181,2025-05-05 14:00:00,2025-05-05 19:00:00,108,3,3,0,0,26468536
1,2,327,41,649,225,2025-05-05 07:00:00,2025-05-05 09:00:00,108,3,2,0,0,27631237
2,2,13142,8,1031,111,2025-05-01 14:00:00,2025-05-01 23:00:00,15,1,1,0,0,27644876
1,3,13552,4,537,62,2025-05-12 05:00:00,2025-05-12 09:00:00,12,1,3,0,0,27017981
0,3,119,35,585,162,2025-05-07 14:00:00,2025-05-07 21:00:00,107,4,2,0,0,25528528
1,1,12305,55,865,265,2025-05-07 12:00:00,2025-05-07 20:00:00,0,4,2,0,0,27890202
2,1,187,3,170,115,2025-05-02 02:00:00,2025-05-02 09:00:00,21,3,2,0,0,25388121
0,2,235,65,690,201,2025-05-04 12:00:00,2025-05-04 18:00:00,13,3,3,0,0,26640269
1,2,235,58,1054,183,2025-05-01 08:00:00,2025-05-01 15:00:00,15,1,3,0,0,27718484
1,3,25,41,577,186,2025-05-12 11:00:00,2025-05-12 15:00:00,21,3,3,0,0,26197523
1,1,327,42,160,1,2025-05-10 10:00:00,2025-05-10 11:00:00,0,4,2,0,0,27361275
2,2,2,28,699,203,2025-05-08 17:00:00,2025-05-08 22:00:00,108,1,3,0,0,27045281
2,1,199,25,894,209,2025-05-04 06:00:00,2025-05-04 14:00:00,107,3,1,0,0,25390877
1,1,12580,44,887,208,2025-05-09 23:00:00,2025-05-10 05:00:00,108,1,3,0,0,25713463
0,2,186,46,679,238,2025-05-19 00:00:00,2025-05-19 05:00:00,21,4,3,0,0,27682150
0,3,12308,58,408,238,2025-05-03 08:00:00,2025-05-03 10:00:00,107,4,2,0,0,25442158
2,2,63604,40,471,197,2025-05-06 23:00:00,2025-05-07 04:00:00,0,4,1,0,0,26560635
0,2,12306,57,283,192,2025-05-15 19:00:00,2025-05-15 22:00:00,13,3,1,0,0,27858288
2,1,25,56,947,230,2025-05-14 18:00:00,2025-05-14 20:00:00,13,3,1,0,0,26451166
1,2,186,31,1,244,2025-05-17 07:00:00,2025-05-17 10:00:00,63,3,3,0,0,25427182
2,3,236,31,363,145,2025-05-03 18:00:00,2025-05-03 22:00:00,109,3,2,0,0,26840122
2,2,12926,35,896,192,2025-05-12 10:00:00,2025-05-12 12:00:00,109,3,3,0,0,27565047
1,3,114,11,1035,223,2025-05-05 08:00:00,2025-05-05 12:00:00,13,3,2,0,0,27426952
0,3,13142,12,886,208,2025-05-18 11:00:00,2025-05-18 15:00:00,109,4,1,0,0,27734896
2,1,12926,8,837,62,2025-05-08 19:00:00,2025-05-09 01:00:00,12,4,3,0,0,25876036
2,0,186,15,773,207,2025-05-07 19:00:00,2025-05-08 00:00:00,0,3,2,0,0,25441905
1,0,14102,62,561,123,2025-05-12 02:00:00,2025-05-12 09:00:00,12,4,3,0,0,26943375
0,1,13203,25,201,169,2025-05-03 02:00:00,2025-05-03 09:00:00,109,1,2,0,0,27750070
2,2,186,33,1037,206,2025-05-06 05:00:00,2025-05-06 08:00:00,108,3,1,0,0,27193826
1,1,186,24,618,204,2025-05-04 07:00:00,2025-05-04 16:00:00,63,1,3,0,0,27379834
2,3,13203,12,578,129,2025-05-08 14:00:00,2025-05-08 21:00:00,109,3,1,0,0,27954800
1,0,32,49,25,209,2025-05-13 21:00:00,2025-05-14 04:00:00,15,3,3,0,0,25555825
0,1,236,45,363,110,2025-05-01 16:00:00,2025-05-01 18:00:00,21,4,3,0,0,27486151
0,2,12544,5,549,125,2025-05-08 01:00:00,2025-05-08 04:00:00,107,1,2,0,0,27711339
0,1,13142,60,556,230,2025-05-12 15:00:00,2025-05-12 18:00:00,108,4,2,0,0,27796606
0,0,114,25,25,165,2025-05-17 16:00:00,2025-05-17 22:00:00,21,3,2,0,0,27849631
2,1,12301,48,446,60,2025-05-13 15:00:00,2025-05-13 19:00:00,63,1,1,0,0,27652677
2,1,25,8,968,193,2025-05-15 03:00:00,2025-05-15 07:00:00,15,3,1,0,0,26857914
0,0,12308,1,937,188,2025-05-09 21:00:00,2025-05-09 22:00:00,13,4,3,0,0,26699690
0,3,12587,42,50,265,2025-05-09 05:00:00,2025-05-09 11:00:00,21,3,2,0,0,27885753
0,3,12308,20,955,97,2025-05-01 06:00:00,2025-05-01 14:00:00,107,3,1,0,0,26937221
2,0,13142,20,965,163,2025-05-17 13:00:00,2025-05-17 21:00:00,12,4,3,0,0,25422695
0,1,12308,29,915,111,2025-05-01 10:00:00,2025-05-01 18:00:00,15,3,1,0,0,25648816
0,0,187,25,308,161,2025-05-01 11:00:00,2025-05-01 16:00:00,12,1,3,0,0,25900069
0,3,12306,58,117,223,2025-05-05 13:00:00,2025-05-05 19:00:00,15,4,2,0,0,25547976
1,2,13933,8,703,208,2025-05-06 12:00:00,2025-05-06 17:00:00,0,3,3,0,0,26583520
0,1,12587,62,872,189,2025-05-17 04:00:00,2025-05-17 08:00:00,13,4,3,0,0,27042888
1,3,13203,34,251,232,2025-05-06 07:00:00,2025-05-06 11:00:00,15,3,2,0,0,25408717
1,1,236,20,925,66,2025-05-07 03:00:00,2025-05-07 07:00:00,109,4,2,0,0,25384835
0,0,13203,42,327,123,2025-05-03 05:00:00,2025-05-03 09:00:00,109,4,3,0,0,25323100
1,2,13552,36,699,238,2025-05-13 22:00:00,2025-05-14 04:00:00,0,1,1,0,0,27421222
0,0,235,16,869,82,2025-05-04 06:00:00,2025-05-04 12:00:00,107,4,2,0,0,27433449
2,2,13142,55,1041,183,2025-05-15 09:00:00,2025-05-15 14:00:00,63,1,3,0,0,27891661
2,1,32,7,366,54,2025-05-05 00:00:00,2025-05-05 09:00:00,13,4,2,0,0,27955423
2,1,13933,29,918,233,2025-05-11 08:00:00,2025-05-11 16:00:00,21,4,2,0,0,25876623
2,0,13203,28,379,101,2025-05-06 06:00:00,2025-05-06 12:00:00,108,3,1,0,0,27953333
1,2,13142,46,780,97,2025-05-02 05:00:00,2025-05-02 14:00:00,13,3,2,0,0,27958869
0,2,299,44,565,115,2025-05-01 23:00:00,2025-05-02 04:00:00,0,3,3,0,0,27827788
0,1,12307,9,971,62,2025-05-09 08:00:00,2025-05-09 12:00:00,109,4,3,0,0,26840122
0,0,4,43,850,101,2025-05-06 10:00:00,2025-05-06 16:00:00,21,4,2,0,0,26269008
2,2,14152,28,1050,134,2025-05-06 01:00:00,2025-05-06 05:00:00,15,1,2,0,0,27578123
2,1,13552,61,662,265,2025-05-15 19:00:00,2025-05-16 03:00:00,107,1,1,0,0,27492120
0,3,12926,41,383,110,2025-05-18 23:00:00,2025-05-19 06:00:00,107,1,1,0,0,27709426
2,0,25,5,837,216,2025-05-14 14:00:00,2025-05-14 19:00:00,63,3,1,0,0,25429731
0,3,12587,10,889,219,2025-05-07 05:00:00,2025-05-07 11:00:00,63,3,3,0,0,27913693
0,0,13056,37,955,183,2025-05-01 13:00:00,2025-05-01 20:00:00,13,1,1,0,0,27814135
0,1,12350,29,863,230,2025-05-13 15:00:00,2025-05-13 17:00:00,108,4,3,0,0,25667998
0,2,14102,27,631,166,2025-05-02 04:00:00,2025-05-02 13:00:00,0,3,1,0,0,27678555
0,2,4,34,142,125,2025-05-03 01:00:00,2025-05-03 08:00:00,21,3,3,0,0,26395078
0,2,12545,40,858,244,2025-05-10 23:00:00,2025-05-11 07:00:00,109,1,2,0,0,25756214
0,0,187,8,239,244,2025-05-17 09:00:00,2025-05-17 14:00:00,0,3,3,0,0,26251455
2,1,4,53,308,204,2025-05-12 18:00:00,2025-05-12 21:00:00,0,1,2,0,0,25382290
0,3,13142,13,928,227,2025-05-14 22:00:00,2025-05-15 00:00:00,12,3,3,0,0,27126605
0,1,12301,30,785,223,2025-05-15 15:00:00,2025-05-15 17:00:00,12,4,3,0,0,27858288
2,3,13987,38,381,162,2025-05-07 11:00:00,2025-05-07 14:00:00,15,4,2,0,0,26636892
2,0,12545,5,332,197,2025-05-06 16:00:00,2025-05-06 17:00:00,108,3,3,0,0,25772530
2,0,187,39,841,1,2025-05-14 14:00:00,2025-05-14 15:00:00,15,1,3,0,0,27514202
0,3,236,58,904,244,2025-05-14 23:00:00,2025-05-15 06:00:00,21,3,1,0,0,27636012
1,3,12544,36,163,258,2025-05-07 09:00:00,2025-05-07 17:00:00,109,1,2,0,0,25572243
1,3,12580,1,1022,204,2025-05-04 08:00:00,2025-05-04 14:00:00,109,3,2,0,0,26924605
2,1,13933,9,695,117,2025-05-04 14:00:00,2025-05-04 21:00:00,0,4,1,0,0,27553292
1,3,119,13,1040,206,2025-05-11 23:00:00,2025-05-12 00:00:00,63,4,1,0,0,27451743
2,0,13056,23,316,204,2025-05-11 17:00:00,2025-05-11 18:00:00,109,3,2,0,0,27873956
0,0,2,3,791,128,2025-05-08 16:00:00,2025-05-09 01:00:00,63,3,2,0,0,26688239
1,2,12306,29,176,193,2025-05-08 11:00:00,2025-05-08 16:00:00,63,3,2,0,0,27415616
0,3,12307,24,920,106,2025-05-08 17:00:00,2025-05-09 00:00:00,21,4,1,0,0,25668011
1,1,12580,45,949,97,2025-05-06 02:00:00,2025-05-06 08:00:00,108,4,1,0,0,26642105
0,1,13933,49,556,176,2025-05-16 16:00:00,2025-05-16 20:00:00,0,1,3,0,0,26987267
1,1,327,13,333,143,2025-05-04 23:00:00,2025-05-05 00:00:00,109,3,1,0,0,25450066
0,2,327,0,902,230,2025-05-04 20:00:00,2025-05-05 00:00:00,108,3,3,0,0,27848676
0,0,13987,38,929,181,2025-05-01 02:00:00,2025-05-01 10:00:00,12,4,3,0,0,25981710
1,1,1,30,851,62,2025-05-17 07:00:00,2025-05-17 08:00:00,21,3,1,0,0,25450072
0,0,4,37,885,189,2025-05-01 01:00:00,2025-05-01 03:00:00,108,1,1,0,0,26478052
0,2,186,22,125,106,2025-05-16 10:00:00,2025-05-16 18:00:00,21,3,1,0,0,26549193
0,3,1,1,689,238,2025-05-13 16:00:00,2025-05-13 18:00:00,108,4,1,0,0,27276781
1,3,13552,15,894,223,2025-05-15 20:00:00,2025-05-16 05:00:00,63,3,2,0,0,25374095
1,3,2,21,991,192,2025-05-07 03:00:00,2025-05-07 06:00:00,0,4,1,0,0,26515821
0,1,12301,61,1028,203,2025-05-12 20:00:00,2025-05-12 23:00:00,109,1,3,0,0,26529942
0,3,12308,0,861,221,2025-05-07 00:00:00,2025-05-07 06:00:00,13,1,3,0,0,27850113
1,1,1,58,781,183,2025-05-14 17:00:00,2025-05-14 20:00:00,107,3,2,0,0,27746799
1,2,63604,53,923,232,2025-05-16 00:00:00,2025-05-16 09:00:00,0,3,2,0,0,27862074
0,2,235,63,516,203,2025-05-17 21:00:00,2025-05-18 05:00:00,63,4,1,0,0,27707381
0,1,12956,15,940,167,2025-05-11 21:00:00,2025-05-12 01:00:00,63,1,2,0,0,26023975
0,0,12308,39,163,65,2025-05-03 13:00:00,2025-05-03 19:00:00,13,1,1,0,0,27514197
2,3,299,38,340,104,2025-05-10 09:00:00,2025-05-10 17:00:00,63,1,1,0,0,25433513
1,3,12926,17,698,82,2025-05-02 06:00:00,2025-05-02 10:00:00,63,1,2,0,0,27469314
2,3,12587,4,779,65,2025-05-08 21:00:00,2025-05-09 02:00:00,12,3,2,0,0,27514197
1,1,14102,18,256,204,2025-05-16 14:00:00,2025-05-16 21:00:00,109,3,3,0,0,26971718
1,2,13552,64,537,205,2025-05-12 03:00:00,2025-05-12 11:00:00,0,4,2,0,0,26944118
1,3,12301,6,1037,202,2025-05-01 11:00:00,2025-05-01 18:00:00,107,1,2,0,0,26070994
1,2,13933,58,929,207,2025-05-08 22:00:00,2025-05-09 06:00:00,107,3,2,0,0,26677496
1,3,12307,65,893,111,2025-05-17 15:00:00,2025-05-17 19:00:00,63,3,3,0,0,25648816
1,3,32,65,967,244,2025-05-02 00:00:00,2025-05-02 01:00:00,108,1,1,0,0,25426712
1,1,14152,58,837,104,2025-05-17 21:00:00,2025-05-18 03:00:00,0,3,3,0,0,25801149
2,0,13987,15,649,111,2025-05-04 18:00:00,2025-05-04 23:00:00,13,4,2,0,0,27697428
0,1,187,42,323,181,2025-05-04 15:00:00,2025-05-04 19:00:00,12,4,2,0,0,27516856
0,3,12305,2,698,115,2025-05-14 19:00:00,2025-05-14 21:00:00,107,1,2,0,0,25867710
2,3,63604,22,418,181,2025-05-12 09:00:00,2025-05-12 10:00:00,63,4,1,0,0,27230190
2,0,14102,20,89,55,2025-05-13 12:00:00,2025-05-13 21:00:00,21,3,3,0,0,27627181
2,2,13987,7,317,257,2025-05-05 14:00:00,2025-05-05 16:00:00,21,4,3,0,0,25735851
2,2,12306,31,383,111,2025-05-04 07:00:00,2025-05-04 16:00:00,108,3,1,0,0,25876036
1,3,13417,34,673,225,2025-05-14 11:00:00,2025-05-14 17:00:00,13,1,3,0,0,27928204
0,2,32,14,1046,97,2025-05-06 19:00:00,2025-05-07 01:00:00,21,1,1,0,0,26411572
1,3,13056,22,963,145,2025-05-19 00:00:00,2025-05-19 02:00:00,107,3,1,0,0,25771925
0,0,114,64,835,49,2025-05-18 08:00:00,2025-05-18 14:00:00,108,3,3,0,0,27787442
0,0,12307,48,23,167,2025-05-09 21:00:00,2025-05-10 00:00:00,13,4,3,0,0,26541463
2,3,14152,13,517,111,2025-05-01 17:00:00,2025-05-02 00:00:00,12,3,1,0,0,26798305
1,0,236,57,916,60,2025-05-03 05:00:00,2025-05-03 09:00:00,21,1,3,0,0,26704585
2,1,12307,32,622,267,2025-05-16 07:00:00,2025-05-16 16:00:00,15,3,1,0,0,25557678
1,1,13417,6,340,197,2025-05-05 00:00:00,2025-05-05 05:00:00,0,4,3,0,0,26857916
0,0,13142,14,556,205,2025-05-12 18:00:00,2025-05-12 21:00:00,13,4,3,0,0,26291834
2,3,14102,47,69,169,2025-05-10 17:00:00,2025-05-10 18:00:00,13,3,3,0,0,27635467
2,3,1,51,843,183,2025-05-10 23:00:00,2025-05-11 00:00:00,21,4,3,0,0,25924283
0,0,12545,8,384,183,2025-05-14 21:00:00,2025-05-15 01:00:00,108,4,3,0,0,27841327
0,2,12580,46,658,199,2025-05-18 00:00:00,2025-05-18 04:00:00,0,1,2,0,0,25528628
0,1,299,56,781,162,2025-05-18 09:00:00,2025-05-18 18:00:00,107,3,2,0,0,27748060
2,2,1,17,674,186,2025-05-15 07:00:00,2025-05-15 15:00:00,107,1,3,0,0,27264158
1,3,13142,12,922,267,2025-05-03 05:00:00,2025-05-03 09:00:00,15,1,3,0,0,26506589
2,3,13552,18,34,232,2025-05-04 14:00:00,2025-05-04 20:00:00,109,4,3,0,0,26774397
1,2,2,16,580,188,2025-05-11 20:00:00,2025-05-12 03:00:00,21,1,1,0,0,25758493
2,0,236,21,986,215,2025-05-10 19:00:00,2025-05-11 03:00:00,108,3,2,0,0,26746011
2,2,119,51,821,60,2025-05-06 02:00:00,2025-05-06 06:00:00,0,3,1,0,0,26053544
0,2,299,38,1048,258,2025-05-18 11:00:00,2025-05-18 12:00:00,108,3,2,0,0,25442158
1,1,119,3,368,104,2025-05-03 05:00:00,2025-05-03 10:00:00,109,1,2,0,0,26786626
2,1,12926,19,803,204,2025-05-09 23:00:00,2025-05-10 00:00:00,107,3,3,0,0,27814135
2,2,4,51,941,162,2025-05-18 11:00:00,2025-05-18 15:00:00,108,3,3,0,0,25510305
0,2,12305,22,25,229,2025-05-09 04:00:00,2025-05-09 11:00:00,107,1,1,0,0,26327677
0,3,12587,28,383,229,2025-05-02 14:00:00,2025-05-02 21:00:00,107,1,1,0,0,25942879
1,1,12350,54,162,66,2025-05-16 04:00:00,2025-05-16 05:00:00,15,1,3,0,0,27655644
2,1,1,41,364,129,2025-05-10 11:00:00,2025-05-10 20:00:00,107,1,3,0,0,25766489
1,3,12301,56,580,192,2025-05-10 20:00:00,2025-05-10 22:00:00,63,4,2,0,0,26328801
2,0,12301,12,842,161,2025-05-06 11:00:00,2025-05-06 16:00:00,107,1,2,0,0,27813751
1,1,12307,50,949,244,2025-05-14 17:00:00,2025-05-14 23:00:00,0,1,3,0,0,26621502
0,1,187,37,1052,230,2025-05-14 08:00:00,2025-05-14 09:00:00,0,3,2,0,0,27804237
2,0,236,10,479,205,2025-05-07 23:00:00,2025-05-08 01:00:00,0,3,1,0,0,27762534
1,1,235,58,578,197,2025-05-02 12:00:00,2025-05-02 19:00:00,13,1,2,0,0,26877870
0,1,12308,5,1056,233,2025-05-03 18:00:00,2025-05-04 00:00:00,21,1,3,0,0,26274730
0,0,2,24,1034,189,2025-05-05 14:00:00,2025-05-05 20:00:00,21,1,2,0,0,27776414
1,0,119,41,80,267,2025-05-18 06:00:00,2025-05-18 12:00:00,21,3,3,0,0,27656301
2,2,63604,3,510,209,2025-05-10 02:00:00,2025-05-10 09:00:00,63,3,2,0,0,27701961
2,3,12308,36,250,1,2025-05-09 16:00:00,2025-05-10 01:00:00,0,1,1,0,0,25368555
0,3,13987,5,587,129,2025-05-16 20:00:00,2025-05-17 05:00:00,21,3,1,0,0,25979616
2,0,12926,9,1010,49,2025-05-04 14:00:00,2025-05-04 16:00:00,109,3,3,0,0,25382290
2,0,12307,5,578,189,2025-05-13 14:00:00,2025-05-13 16:00:00,109,1,3,0,0,27003453
2,1,14152,5,803,238,2025-05-18 02:00:00,2025-05-18 07:00:00,108,3,3,0,0,26811203
0,2,13417,39,162,233,2025-05-08 10:00:00,2025-05-08 17:00:00,13,1,2,0,0,26046068
1,2,13203,36,159,82,2025-05-17 19:00:00,2025-05-17 22:00:00,107,4,2,0,0,27333317
2,0,235,26,577,257,2025-05-01 12:00:00,2025-05-01 15:00:00,0,4,2,0,0,26204157
0,1,12587,62,481,62,2025-05-13 11:00:00,2025-05-13 15:00:00,63,4,1,0,0,25914419
0,1,13417,23,316,232,2025-05-17 23:00:00,2025-05-18 02:00:00,13,3,3,0,0,25366500
1,3,63604,51,1031,198,2025-05-06 04:00:00,2025-05-06 07:00:00,15,4,2,0,0,25557678
2,3,236,49,251,192,2025-05-16 14:00:00,2025-05-16 22:00:00,15,3,1,0,0,27787148
2,1,12307,29,698,230,2025-05-10 16:00:00,2025-05-10 23:00:00,12,1,3,0,0,27939304
1,3,12926,38,632,181,2025-05-11 10:00:00,2025-05-11 17:00:00,107,4,1,0,0,26580880
1,0,13987,27,0,55,2025-05-17 02:00:00,2025-05-17 04:00:00,0,3,3,0,0,25432440
0,1,12307,27,1032,165,2025-05-06 05:00:00,2025-05-06 14:00:00,13,4,2,0,0,27939783
0,3,119,29,889,257,2025-05-10 18:00:00,2025-05-11 00:00:00,15,3,1,0,0,26857916
1,2,12308,12,780,223,2025-05-06 17:00:00,2025-05-06 20:00:00,12,3,1,0,0,27347487
2,1,119,65,791,65,2025-05-03 00:00:00,2025-05-03 09:00:00,63,1,1,0,0,26269881
0,1,14102,47,991,204,2025-05-16 19:00:00,2025-05-17 04:00:00,0,3,3,0,0,27741385
0,2,199,30,62,188,2025-05-08 17:00:00,2025-05-08 23:00:00,15,3,3,0,0,27379834
2,0,199,58,366,221,2025-05-09 12:00:00,2025-05-09 18:00:00,21,4,1,0,0,25570584
0,2,12580,0,941,162,2025-05-04 05:00:00,2025-05-04 13:00:00,109,1,3,0,0,27926861
2,1,12307,53,931,61,2025-05-17 01:00:00,2025-05-17 09:00:00,12,3,1,0,0,26114607
2,0,114,60,577,183,2025-05-09 01:00:00,2025-05-09 07:00:00,63,4,2,0,0,27721648
2,3,13142,52,171,209,2025-05-05 06:00:00,2025-05-05 13:00:00,15,1,1,0,0,27965612
1,3,4,32,900,215,2025-05-05 08:00:00,2025-05-05 12:00:00,63,3,1,0,0,25578368
1,3,1,8,939,230,2025-05-16 15:00:00,2025-05-16 16:00:00,107,4,3,0,0,27044310
1,1,13203,18,685,206,2025-05-12 22:00:00,2025-05-13 02:00:00,108,1,3,0,0,27847843
2,2,299,32,780,188,2025-05-14 11:00:00,2025-05-14 19:00:00,12,1,3,0,0,26857916
2,0,12308,22,921,215,2025-05-09 18:00:00,2025-05-10 02:00:00,13,1,2,0,0,27835253
1,3,13933,10,644,257,2025-05-11 09:00:00,2025-05-11 11:00:00,13,1,2,0,0,26818907
0,0,186,36,251,61,2025-05-13 04:00:00,2025-05-13 11:00:00,15,3,2,0,0,27266430
2,1,12301,65,361,221,2025-05-09 08:00:00,2025-05-09 09:00:00,21,3,3,0,0,27658485
0,3,12580,28,965,233,2025-05-01 23:00:00,2025-05-02 01:00:00,21,1,1,0,0,25403872
0,1,13987,50,80,111,2025-05-13 11:00:00,2025-05-13 19:00:00,107,1,1,0,0,26924605
2,2,12301,66,977,161,2025-05-04 10:00:00,2025-05-04 14:00:00,13,3,1,0,0,26334896
2,1,235,25,767,183,2025-05-13 08:00:00,2025-05-13 11:00:00,12,4,3,0,0,26832300
0,1,12308,12,383,55,2025-05-08 10:00:00,2025-05-08 12:00:00,109,1,3,0,0,27860854
0,2,327,52,911,265,2025-05-13 09:00:00,2025-05-13 15:00:00,21,3,2,0,0,27790664
1,0,187,63,511,208,2025-05-16 03:00:00,2025-05-16 07:00:00,13,3,3,0,0,26584136
1,2,13933,55,663,196,2025-05-09 13:00:00,2025-05-09 16:00:00,108,4,1,0,0,25422560
